race_id,driver_id,lapno,race_progress_pct,y_pit,p_pit,pit_pred
2,19,49,84.48275862068965,0,0.00972705613821745,0
2,19,50,86.20689655172413,0,0.009522000327706337,0
2,19,51,87.93103448275862,0,0.006983254570513964,0
2,19,52,89.65517241379311,0,0.001648160396143794,0
2,19,53,91.3793103448276,0,0.001973443664610386,0
2,19,54,93.10344827586208,0,0.0014828339917585254,0
2,19,55,94.82758620689657,0,0.005356358829885721,0
2,19,56,96.55172413793103,0,0.0029104771092534065,0
2,19,57,98.27586206896552,0,0.0023817375767976046,0
2,19,58,100.0,0,0.0008829057915136218,0
2,20,1,1.72413793103448,0,0.005286128260195255,0
2,20,2,3.44827586206896,0,0.0028617950156331062,0
2,20,3,5.1724137931034395,0,0.0009953622939065099,0
2,20,4,6.89655172413793,0,0.0008272790582850575,0
2,20,5,8.620689655172411,0,0.0018874543020501733,0
2,20,6,10.34482758620689,0,0.0029823652002960443,0
2,20,7,12.068965517241379,0,0.0052537028677761555,0
2,20,8,13.79310344827586,0,0.0054366495460271835,0
2,20,9,15.51724137931034,0,0.007389053702354431,0
2,20,10,17.24137931034483,0,0.12318336963653564,0
2,20,11,18.96551724137931,0,0.01832122728228569,0
2,20,12,20.68965517241379,0,0.020170627161860466,0
2,20,13,22.41379310344827,0,0.20449772477149963,0
2,20,14,24.137931034482758,0,0.025645172223448753,0
2,20,15,25.86206896551724,0,0.040111735463142395,0
2,20,16,27.58620689655172,0,0.034003254026174545,0
2,20,17,29.3103448275862,0,0.05315392464399338,0
2,20,18,31.03448275862069,0,0.05312624201178551,0
2,20,19,32.758620689655174,0,0.04951528459787369,0
2,20,20,34.48275862068966,0,0.06495657563209534,0
2,20,21,36.206896551724135,0,0.08102980256080627,0
2,20,22,37.93103448275862,0,0.8178514838218689,1
2,20,23,39.655172413793096,0,0.1287594735622406,0
2,20,24,41.37931034482758,1,0.9645745754241943,1
2,20,25,43.103448275862064,0,0.0032626388128846884,0
2,20,26,44.827586206896555,0,0.08974546939134598,0
2,20,27,46.551724137931025,0,0.05384828522801399,0
2,20,28,48.275862068965516,0,0.07565774023532867,0
2,20,29,50.0,0,0.003198344260454178,0
2,20,30,51.724137931034484,0,0.012439473532140255,0
2,20,31,53.44827586206896,0,0.014981512911617756,0
2,20,32,55.172413793103445,0,0.0011623190948739648,0
2,20,33,56.896551724137936,0,0.001878742827102542,0
2,20,34,58.620689655172406,0,0.0011770031414926052,0
2,20,35,60.3448275862069,0,0.001991483848541975,0
2,20,36,62.06896551724138,0,0.0028118854388594627,0
2,20,37,63.793103448275865,0,0.0035479108337312937,0
2,20,38,65.51724137931035,0,0.0050697471015155315,0
2,20,39,67.24137931034483,0,0.004101800732314587,0
2,20,40,68.96551724137932,0,0.004929169546812773,0
2,20,41,70.6896551724138,0,0.005833488889038563,0
2,20,42,72.41379310344827,0,0.011011550202965736,0
2,20,43,74.13793103448276,0,0.010585710406303406,0
2,20,44,75.86206896551724,0,0.009343312121927738,0
2,20,45,77.58620689655173,0,0.010837896727025509,0
2,20,46,79.3103448275862,0,0.016035549342632294,0
2,20,47,81.03448275862068,0,0.0064025502651929855,0
2,20,48,82.75862068965517,0,0.007164457347244024,0
2,20,49,84.48275862068965,0,0.0032532596960663795,0
2,20,50,86.20689655172413,0,0.002144544618204236,0
2,20,51,87.93103448275862,0,0.001994095742702484,0
2,20,52,89.65517241379311,0,0.0006058894796296954,0
2,20,53,91.3793103448276,0,0.0007774678524583578,0
2,20,54,93.10344827586208,0,0.0008131446084007621,0
2,20,55,94.82758620689657,0,0.0032859474886208773,0
2,20,56,96.55172413793103,0,0.0021155986469238997,0
2,20,57,98.27586206896552,0,0.0018582111224532127,0
2,20,58,100.0,0,0.0006550860707648098,0
